Date;Item;SKU_Category;Concatenate_ID;Sales_Percent;Sales_Amount;Cost;Gross_Profit;Commission_Cost;Retail_Net_Earnings;Profit_Ratio;Net_Earnings;Cost_to_Profit_Ratio;Cost_Ratio;Profit_Contribution_Ratio;Company;Category;Agent
14/11/2022;LycaMobile 4 Month 2 GB;WIRLSVS;SA-202282043-WIRLSVS;0.0016;100;50;50;20;30;0.5;30;1;0.5;0.0013;LycaMobile;Wireless Service;STKANSON
14/11/2022;iPhone 12 Protective Case;TXTA;SA-202282044-TXTA;0.0001;5;2;3;1;2;0.6;2;0.6667;0.4;0.0001;Castify;Tech Accessories;STKANSON
14/11/2022;UltraMobile 1 Year 250 MB;WIRLSVS;SA-202282045-WIRLSVS;0.0023;144;122;22;9;13;0.1521;13;5.5753;0.8479;0.0006;UltraMobile;Wireless Service;STKEVON
14/11/2022;HomeX ;TVBX;SA-202282046-TVBX;0.0024;150;140;10;4;6;0.0667;6;14;0.9333;0.0003;HomeX;TV Box;STKEVON
14/11/2022;iphone 12 Pro Max Back Screen Repair;DVRP;SA-202282047-DVRP;0.001;60;15;45;18;27;0.75;27;0.3333;0.25;0.0012;InCell ;Device Repair;STKEVON
14/11/2022;H20 1 Year Basic Plan;WIRLSVS;SA-202282048-WIRLSVS;0.0016;100;57;43;17;26;0.43;26;1.3256;0.57;0.0011;H20;Wireless Service;STKYOSEF
14/11/2022;iPhone 8 64 GB;RFBPHN;SA-202282049-RFBPHN;0.0029;180;103;77;31;46;0.4278;46;1.3377;0.5722;0.002;Apple;Refurbished Phone or Device;STKYOSEF
14/11/2022;LycaMobile 1 Month 2GB;WIRLSVS;SA-202282050-WIRLSVS;0.0003;21;18;3;1;2;0.161;2;5.213;0.839;0.0001;LycaMobile;Wireless Service;STKANSON
14/11/2022;HOMEX TV Box;TVBX;SA-202282051-TVBX;0.0029;180;122;58;23;35;0.3222;35;2.1034;0.6778;0.0015;HomeX;TV Box;STKANSON
14/11/2022;iPhone 13 256 GB;NWPHN;SA-202282052-NWPHN;0.0143;900;834;66;26;40;0.0733;40;12.6364;0.9267;0.0018;Apple;Brand New Phone;STKANSON
14/11/2022;LycaMobile 1 Month 6 GB;WIRLSVS;SA-202282053-WIRLSVS;0.0005;31;28;3;1;2;0.1;2;9;0.9;0.0001;LycaMobile;Wireless Service;STKEVON
14/11/2022;13 Pro Max Phone Case;TXTA;SA-202282054-TXTA;0.0002;10;3;7;3;4;0.7;4;0.4286;0.3;0.0002;Castify;Tech Accessories;STKYOSEF
14/11/2022;iphone Earphone Lighting Cable;TXTA;SA-202282055-TXTA;0.0003;20;10;10;4;6;0.5;6;1;0.5;0.0003;Apple;Tech Accessories;STKYOSEF
14/11/2022;Apple Type C Cable;TXTA;SA-202282056-TXTA;0.0002;10;1;9;4;5;0.9;5;0.1111;0.1;0.0002;Apple;Tech Accessories;STKEVON
14/11/2022;UltraMobile 1 Month 6 GB;WIRLSVS;SA-202282057-WIRLSVS;0.0005;29;25;4;1;2;0.1228;2;7.1429;0.8772;0.0001;UltraMobile;Wireless Service;STKYOSEF
14/11/2022;iphone 13 256GB ;NWPHN;SA-202282058-NWPHN;0.0147;920;834;86;34;52;0.0935;52;9.6977;0.9065;0.0023;Apple;Brand New Phone;STKANSON
15/11/2022;UltraMobile 1 Year 6 GB;WIRLSVS;SA-202282059-WIRLSVS;0.0044;274;252;22;9;13;0.0803;13;11.4545;0.9197;0.0006;UltraMobile;Wireless Service;STKANSON
15/11/2022;LycaMobile 2 Month 6 GB;WIRLSVS;SA-202282060-WIRLSVS;0.001;62;56;6;2;4;0.1;4;9;0.9;0.0002;LycaMobile;Wireless Service;STKEVON
15/11/2022;H20 2 Month 6 GB;WIRLSVS;SA-202282061-WIRLSVS;0.0007;44;37;7;3;4;0.1545;4;5.4706;0.8455;0.0002;H20;Wireless Service;STKYOSEF
15/11/2022;LycaMobile 3 Month 2 GB;WIRLSVS;SA-202282062-WIRLSVS;0.0009;55;48;7;3;4;0.136;4;6.3529;0.864;0.0002;LycaMobile;Wireless Service;STKEVON
15/11/2022; H20 4 Month 6 GB;WIRLSVS;SA-202282063-WIRLSVS;0.0016;98;59;39;16;23;0.399;23;1.5064;0.601;0.001;H20;Wireless Service;STKYOSEF
15/11/2022;iPhone X 256 GB Black;RFBPHN;SA-202282064-RFBPHN;0.0054;340;290;50;20;30;0.1471;30;5.8;0.8529;0.0013;Apple;Refurbished Phone or Device;STKANSON
15/11/2022;HomeX ;TVBX;SA-202282065-TVBX;0.0027;170;120;50;20;30;0.2941;30;2.4;0.7059;0.0013;HomeX;TV Box;STKYOSEF
15/11/2022;13 Pro Max Phone Case and Protective Glass;TXTA;SA-202282066-TXTA;0.0003;20;5;15;6;9;0.75;9;0.3333;0.25;0.0004;Temu;Tech Accessories;STKANSON
15/11/2022;Type C Charger;TXTA;SA-202282067-TXTA;0.0002;15;8;7;3;4;0.4667;4;1.1429;0.5333;0.0002;Temu;Tech Accessories;STKANSON
15/11/2022; LycaMobile 3 Month 6 GB;WIRLSVS;SA-202282068-WIRLSVS;0.0028;176;149;27;11;16;0.1532;16;5.5282;0.8468;0.0007;LycaMobile;Wireless Service;STKANSON
15/11/2022; LycaMobile 3 Month 6 GB;WIRLSVS;SA-202282069-WIRLSVS;0.0028;176;149;27;11;16;0.1532;16;5.5282;0.8468;0.0007;LycaMobile;Wireless Service;STKANSON
15/11/2022; LycaMobile 2 Month 2 GB;WIRLSVS;SA-202282070-WIRLSVS;0.0007;41;22;19;8;12;0.4727;12;1.1156;0.5273;0.0005;LycaMobile;Wireless Service;STKEVON
15/11/2022;UltraMobile 3 month 2 GB ;WIRLSVS;SA-202282071-WIRLSVS;0.0009;56;29;27;11;16;0.4875;16;1.0513;0.5125;0.0007;UltraMobile;Wireless Service;STKEVON
15/11/2022;LycaMobile 4 Month Unlimited Prepaid;WIRLSVS;SA-202282072-WIRLSVS;0.0019;120;50;70;28;42;0.5833;42;0.7143;0.4167;0.0019;LycaMobile;Wireless Service;STKYOSEF
15/11/2022;Software Download Service Fee;SFSV;SA-202282073-SFSV;0.0002;10;0;10;4;6;1;6;0;0;0.0003;EY Cell;Software Service;STKANSON
15/11/2022;iPhone 13 Phone Case;TXTA;SA-202282074-TXTA;0.0002;10;3;7;3;4;0.7;4;0.4286;0.3;0.0002;Castify;Tech Accessories;STKANSON
15/11/2022;LycaMobile 3 Month 2 GB Activision;WIRLSVS;SA-202282075-WIRLSVS;0.0009;56;29;27;11;16;0.4875;16;1.0513;0.5125;0.0007;LycaMobile;Wireless Service;STKANSON
15/11/2022;iphone13 256 GB Black;NWPHN;SA-202282076-NWPHN;0.0148;930;834;96;38;58;0.1032;58;8.6875;0.8968;0.0026;Apple;Brand New Phone;STKANSON
15/11/2022;UltraMobile 6 Month 2 GB;WIRLSVS;SA-202282077-WIRLSVS;0.0017;105;73;32;13;19;0.3048;19;2.2813;0.6952;0.0009;UltraMobile;Wireless Service;STKANSON
15/11/2022;LycaMobile 1 Month 3 GB;WIRLSVS;SA-202282078-WIRLSVS;0.0004;25;14;11;4;7;0.4352;7;1.2978;0.5648;0.0003;LycaMobile;Wireless Service;STKYOSEF
15/11/2022;LycaMobile 1 Month 3 GB;WIRLSVS;SA-202282079-WIRLSVS;0.0004;25;14;11;4;7;0.4352;7;1.2978;0.5648;0.0003;LycaMobile;Wireless Service;STKYOSEF
15/11/2022;LycaMobile 4 Month 60 GB;WIRLSVS;SA-202282080-WIRLSVS;0.0019;120;70;50;20;30;0.4167;30;1.4;0.5833;0.0013;LycaMobile;Wireless Service;STKANSON
15/11/2022;iphone 13 protective glass;TXTA;SA-202282081-TXTA;0.0002;10;2;8;3;5;0.8;5;0.25;0.2;0.0002;Castify;Tech Accessories;STKYOSEF
15/11/2022;Huawei Protective Glass;TXTA;SA-202282082-TXTA;0.0002;10;2;8;3;5;0.8;5;0.25;0.2;0.0002;Temu;Tech Accessories;STKANSON
15/11/2022;LycaMobile 1 Month 3 GB;WIRLSVS;SA-202282083-WIRLSVS;0.0004;25;22;3;1;2;0.1076;2;8.2937;0.8924;0.0001;LycaMobile;Wireless Service;STKANSON
15/11/2022;Tmobile 2 Month 3 GB;WIRLSVS;SA-202282084-WIRLSVS;0.0005;34;27;7;3;4;0.2059;4;3.8571;0.7941;0.0002;TMobile;Wireless Service;STKANSON
15/11/2022;LycaMobile 4 Month Unlimited Plan Prepaid;WIRLSVS;SA-202282085-WIRLSVS;0.0019;120;50;70;28;42;0.5833;42;0.7143;0.4167;0.0019;LycaMobile;Wireless Service;STKANSON
15/11/2022;iPhone 13 Phone Case;TXTA;SA-202282086-TXTA;0.0002;10;3;7;3;4;0.7;4;0.4286;0.3;0.0002;Temu;Tech Accessories;STKEVON
15/11/2022;7 plus Camera Repair;DVRP;SA-202282087-DVRP;0.001;60;30;30;12;18;0.5;18;1;0.5;0.0008;InCell ;Device Repair;STKANSON
15/11/2022;iPhone 12 Back Screen Repair ;DVRP;SA-202282088-DVRP;0.0011;70;10;60;24;36;0.8571;36;0.1667;0.1429;0.0016;InCell ;Device Repair;STKANSON
16/11/2022;iPhone 12 Pro Max Phone Case;TXTA;SA-202282089-TXTA;0.0002;12;3;9;4;5;0.75;5;0.3333;0.25;0.0002;Castify;Tech Accessories;STKANSON
16/11/2022;UltraMobile  6 Month 2 GB;WIRLSVS;SA-202282090-WIRLSVS;0.0017;105;89;16;6;10;0.1543;10;5.4815;0.8457;0.0004;UltraMobile;Wireless Service;STKEVON
16/11/2022;UltraMobile 1 Year 250 MB;WIRLSVS;SA-202282091-WIRLSVS;0.0023;144;109;35;14;21;0.2431;21;3.1143;0.7569;0.0009;UltraMobile;Wireless Service;STKANSON
16/11/2022;LycaMobile 3 Month 12 GB;WIRLSVS;SA-202282092-WIRLSVS;0.0015;95;82;13;5;8;0.1414;8;6.0737;0.8586;0.0004;LycaMobile;Wireless Service;STKANSON
16/11/2022;iPhone 11 Phone Case;TXTA;SA-202282093-TXTA;0.0002;10;3;7;3;4;0.7;4;0.4286;0.3;0.0002;Temu;Tech Accessories;STKYOSEF
16/11/2022;iPhone 8 Plus Phone Case and Protective Glass;TXTA;SA-202282094-TXTA;0.0002;13;3;10;4;6;0.7692;6;0.3;0.2308;0.0003;Temu;Tech Accessories;STKANSON
16/11/2022;LycaMobile 6 Month 6 GB;WIRLSVS;SA-202282095-WIRLSVS;0.0028;176;145;31;12;19;0.1756;19;4.6971;0.8247;0.0008;LycaMobile;Wireless Service;STKEVON
16/11/2022;LycaMobile 6 Month 12 GB;WIRLSVS;SA-202282096-WIRLSVS;0.003;190;104;86;34;51;0.4505;51;1.2197;0.5495;0.0023;LycaMobile;Wireless Service;STKEVON
16/11/2022;Software Download Service Fee;SFSV;SA-202282097-SFSV;0.0002;10;0;10;4;6;1;6;0;0;0.0003;EY Cell;Software Service;STKYOSEF
16/11/2022;Type C 6 Feet Cable;TXTA;SA-202282098-TXTA;0.0002;15;8;7;3;4;0.4667;4;1.1429;0.5333;0.0002;Temu;Tech Accessories;STKEVON
16/11/2022;13 Pro Max Phone Case;TXTA;SA-202282099-TXTA;0.0002;10;3;7;3;4;0.7;4;0.4286;0.3;0.0002;Temu;Tech Accessories;STKYOSEF
16/11/2022;UltraMobile 3 Month 250 MB;WIRLSVS;SA-202282100-WIRLSVS;0.0007;46;39;7;3;4;0.1554;4;5.4336;0.8446;0.0002;UltraMobile;Wireless Service;STKEVON
16/11/2022;iPhone Speaker Repair;DVRP;SA-202282101-DVRP;0.0006;40;5;35;14;21;0.875;21;0.1429;0.125;0.0009;EY Cell;Device Repair;STKEVON
16/11/2022;LycaMobile 4 Month Unlimited Plan Prepaid;WIRLSVS;SA-202282102-WIRLSVS;0.0022;140;70;70;28;42;0.5;42;1;0.5;0.0019;LycaMobile;Wireless Service;STKYOSEF
16/11/2022;LycaMobile 1 Month 2 GB Activision;WIRLSVS;SA-202282103-WIRLSVS;0.0003;20;10;10;4;6;0.5085;6;0.9666;0.4915;0.0003;LycaMobile;Wireless Service;STKANSON
16/11/2022;Sandisk Flash Drive 64 GB;TXTA;SA-202282104-TXTA;0.0005;34;11;23;9;14;0.6691;14;0.4945;0.3309;0.0006;SanDisk;Tech Accessories;STKYOSEF
17/11/2022;LycaMobile 4 Month 3 GB;WIRLSVS;SA-202282105-WIRLSVS;0.0016;100;48;52;21;31;0.52;31;0.9231;0.48;0.0014;LycaMobile;Wireless Service;STKEVON
17/11/2022;Software Download Service Fee;SFSV;SA-202282106-SFSV;0.0003;20;0;20;8;12;1;12;0;0;0.0005;EY Cell;Software Service;STKYOSEF
17/11/2022;Reboot Service Fee;SFSV;SA-202282107-SFSV;0.0003;20;0;20;8;12;1;12;0;0;0.0005;EY Cell;Software Service;STKANSON
17/11/2022;LycaMobile 4 Month Service Fee;WIRLSVS;SA-202282108-WIRLSVS;0.0014;88;42;46;18;28;0.5227;28;0.913;0.4773;0.0012;LycaMobile;Wireless Service;STKEVON
17/11/2022;iPhone 11 Pro Max Protective Glass;TXTA;SA-202282109-TXTA;0.0001;5;1;4;2;2;0.8;2;0.25;0.2;0.0001;Temu;Tech Accessories;STKYOSEF
17/11/2022;LycaMobile 4 Month Unlimited Plan Prepaid;WIRLSVS;SA-202282110-WIRLSVS;0.0019;120;70;50;20;30;0.4167;30;1.4;0.5833;0.0013;LycaMobile;Wireless Service;STKYOSEF
17/11/2022;Phone Case and Protective Glass;TXTA;SA-202282111-TXTA;0.0003;18;5;13;5;8;0.7222;8;0.3846;0.2778;0.0003;Temu;Tech Accessories;STKANSON
17/11/2022;LycaMobile 6 Month 2 GB;WIRLSVS;SA-202282112-WIRLSVS;0.002;126;95;30;12;18;0.241;18;3.1304;0.7543;0.0008;LycaMobile;Wireless Service;STKEVON
17/11/2022;LycaMobile 6 Month 2 GB;WIRLSVS;SA-202282113-WIRLSVS;0.002;126;95;30;12;18;0.241;18;3.1304;0.7543;0.0008;LycaMobile;Wireless Service;STKYOSEF
17/11/2022;LycaMobile 6 Month 2 GB;WIRLSVS;SA-202282114-WIRLSVS;0.002;126;95;30;12;18;0.241;18;3.1304;0.7543;0.0008;LycaMobile;Wireless Service;STKYOSEF
17/11/2022;UltraMobile 2 Month 12 GB;WIRLSVS;SA-202282115-WIRLSVS;0.0015;95;87;8;3;5;0.0842;5;10.875;0.9158;0.0002;UltraMobile;Wireless Service;STKYOSEF
17/11/2022;iPhone X;DVRP;SA-202282116-DVRP;0.0013;80;40;40;16;24;0.5;24;1;0.5;0.0011;InCell ;Device Repair;STKYOSEF
17/11/2022;LycaMobile 3 month 12 GB ;WIRLSVS;SA-202282117-WIRLSVS;0.0016;100;86;14;5;8;0.1354;8;6.3855;0.8646;0.0004;LycaMobile;Wireless Service;STKEVON
17/11/2022;LycaMobile 4 month 3 GB ;WIRLSVS;SA-202282118-WIRLSVS;0.0016;100;81;19;8;11;0.19;11;4.2632;0.81;0.0005;LycaMobile;Wireless Service;STKYOSEF
17/11/2022;Earphone;TXTA;SA-202282119-TXTA;0.0002;15;10;5;2;3;0.3333;3;2;0.6667;0.0001;Apple;Tech Accessories;STKEVON
17/11/2022;H20 PayGo;WIRLSVS;SA-202282120-WIRLSVS;0.0002;12;9;3;1;2;0.2167;2;3.6154;0.7833;0.0001;H20;Wireless Service;STKYOSEF
17/11/2022;iPhone SE 2 64GB  Black;RFBPHN;SA-202282121-RFBPHN;0.0032;200;120;80;32;48;0.4;48;1.5;0.6;0.0021;Apple;Refurbished Phone or Device;STKANSON
17/11/2022;UltraMobile Flex 4 Month;WIRLSVS;SA-202282122-WIRLSVS;0.0008;52;46;6;2;3;0.1106;3;8.0435;0.8894;0.0002;UltraMobile;Wireless Service;STKEVON
18/11/2022;Xs Max Protective Glass and Phone Case;TXTA;SA-202282123-TXTA;0.0003;18;5;13;5;8;0.7222;8;0.3846;0.2778;0.0003;Castify;Tech Accessories;STKYOSEF
18/11/2022;T Mobile 1 Month Unlimited;WIRLSVS;SA-202282124-WIRLSVS;0.0007;45;10;35;14;21;0.7718;21;0.2957;0.2282;0.0009;TMobile;Wireless Service;STKEVON
18/11/2022;WeChat Registration Service Fee;SFSV;SA-202282125-SFSV;0.0003;20;0;20;8;12;1;12;0;0;0.0005;EY Cell;Software Service;STKYOSEF
18/11/2022;SanDisk 64 GB;TXTA;SA-202282126-TXTA;0.0004;25;11;14;6;8;0.55;8;0.8182;0.45;0.0004;SanDisk;Tech Accessories;STKANSON
18/11/2022;UltraMobile 3 Month 250 MB;WIRLSVS;SA-202282127-WIRLSVS;0.0007;46;39;7;3;4;0.1554;4;5.4336;0.8446;0.0002;UltraMobile;Wireless Service;STKANSON
18/11/2022;iPhone 12 Pro Back Screen Repair;TXTA;SA-202282128-TXTA;0.0005;30;15;15;6;9;0.5;9;1;0.5;0.0004;InCell ;Tech Accessories;STKANSON
18/11/2022;LycaMobile 2 Month 3 GB;WIRLSVS;SA-202282129-WIRLSVS;0.0008;50;28;22;9;13;0.4496;13;1.2242;0.5504;0.0006;LycaMobile;Wireless Service;STKYOSEF
18/11/2022;A13  Phone Case;TXTA;SA-202282130-TXTA;0.0001;5;2;3;1;2;0.6;2;0.6667;0.4;0.0001;Castify;Tech Accessories;STKANSON
18/11/2022;LycaMobile 1 Month 3 GB;WIRLSVS;SA-202282131-WIRLSVS;0.0004;25;19;6;2;4;0.246;4;3.065;0.754;0.0002;LycaMobile;Wireless Service;STKYOSEF
18/11/2022;LycaMobile 2 Month 6 GB;WIRLSVS;SA-202282132-WIRLSVS;0.001;62;57;5;2;3;0.0884;3;10.3139;0.9116;0.0001;LycaMobile;Wireless Service;STKANSON
18/11/2022;UltraMobile 4 Month Flex;WIRLSVS;SA-202282133-WIRLSVS;0.0009;55;46;9;4;5;0.1591;5;5.2857;0.8409;0.0002;UltraMobile;Wireless Service;STKEVON
18/11/2022;File Transfer Service Fee;SFSV;SA-202282134-SFSV;0.0003;20;0;20;8;12;1;12;0;0;0.0005;EY Cell;Software Service;STKYOSEF
18/11/2022;iPhone X Protective Glass;TXTA;SA-202282135-TXTA;0.0001;8;2;6;2;4;0.75;4;0.3333;0.25;0.0002;Castify;Tech Accessories;STKWAN
18/11/2022;11 Pro Max Phone Case and Protective Glass;TXTA;SA-202282136-TXTA;0.0002;15;3;12;5;7;0.8;7;0.25;0.2;0.0003;Castify;Tech Accessories;STKWAN
18/11/2022;H20 1 Month 2 GB;WIRLSVS;SA-202282137-WIRLSVS;0.0004;22;19;3;1;2;0.1455;2;5.875;0.8545;0.0001;H20;Wireless Service;STKWAN
18/11/2022;iPhone 13 256 GB;NWPHN;SA-202282138-NWPHN;0.0143;900;829;71;28;43;0.0789;43;11.6761;0.9211;0.0019;Apple;Brand New Phone;STKEVON
18/11/2022;Apple Original Charger;TXTA;SA-202282139-TXTA;0.0003;20;15;5;2;3;0.25;3;3;0.75;0.0001;Apple;Tech Accessories;STKYOSEF
18/11/2022; Charging Service;SFSV;SA-202282140-SFSV;0.0001;3;1;2;1;1;0.6667;1;0.5;0.3333;0.0001;EY Cell;Software Service;STKWAN
18/11/2022;H20 2 Month 2 GB;WIRLSVS;SA-202282141-WIRLSVS;0.0006;40;20;20;8;12;0.4958;12;1.0171;0.5043;0.0005;H20;Wireless Service;STKWAN
18/11/2022;LycaMobile 4 Month 2 GB;WIRLSVS;SA-202282142-WIRLSVS;0.0012;75;34;41;16;25;0.5448;25;0.8355;0.4552;0.0011;LycaMobile;Wireless Service;STKANSON
18/11/2022;LycaMobile 4 Month 2 GB;WIRLSVS;SA-202282143-WIRLSVS;0.0012;75;34;41;16;25;0.5448;25;0.8355;0.4552;0.0011;LycaMobile;Wireless Service;STKWAN
18/11/2022;LycaMobile 4 Month 12 GB;WIRLSVS;SA-202282144-WIRLSVS;0.0016;100;48;52;21;31;0.52;31;0.9231;0.48;0.0014;LycaMobile;Wireless Service;STKANSON
18/11/2022;iPhone XS 512 GB;RFBPHN;SA-202282145-RFBPHN;0.0064;400;325;75;30;45;0.1875;45;4.3333;0.8125;0.002;Apple;Refurbished Phone or Device;STKWAN
18/11/2022;SanDisk 64 GB;TXTA;SA-202282146-TXTA;0.0007;45;17;28;11;17;0.6222;17;0.6071;0.3778;0.0007;SanDisk;Tech Accessories;STKWAN
18/11/2022;UltraMobile 1 Year Flex;WIRLSVS;SA-202282147-WIRLSVS;0.0026;165;139;26;10;16;0.1582;16;5.3218;0.8418;0.0007;UltraMobile;Wireless Service;STKWAN
18/11/2022;Apple Lighting Cable Earphone;TXTA;SA-202282148-TXTA;0.0004;25;20;5;2;3;0.2;3;4;0.8;0.0001;Apple;Tech Accessories;STKWAN
18/11/2022;UltraMobile 6 Month 250 MB;WIRLSVS;SA-202282149-WIRLSVS;0.0013;79;67;12;5;7;0.157;7;5.371;0.843;0.0003;UltraMobile;Wireless Service;STKWAN
18/11/2022;Xs Max Screen Repair;DVRP;SA-202282150-DVRP;0.0016;100;40;60;24;36;0.6;36;0.6667;0.4;0.0016;InCell ;Device Repair;STKEVON
18/11/2022;UltraMobile Flex ;WIRLSVS;SA-202282151-WIRLSVS;0.0016;100;94;6;3;4;0.064;4;14.625;0.936;0.0002;UltraMobile;Wireless Service;STKYOSEF
18/11/2022;ipad  Screen Repair;DVRP;SA-202282152-DVRP;0.0024;150;70;80;32;48;0.5333;48;0.875;0.4667;0.0021;InCell ;Device Repair;STKANSON
18/11/2022;iPhone 8 64 GB;RFBPHN;SA-202282153-RFBPHN;0.0028;175;115;60;24;36;0.3429;36;1.9167;0.6571;0.0016;Apple;Refurbished Phone or Device;STKEVON
18/11/2022;iPhone 11 Phone Case;TXTA;SA-202282154-TXTA;0.0002;10;3;7;3;4;0.7;4;0.4286;0.3;0.0002;Apple;Tech Accessories;STKYOSEF
18/11/2022;7 Plus Protective Glass;TXTA;SA-202282155-TXTA;0.0001;5;1;4;2;2;0.8;2;0.25;0.2;0.0001;Castify;Tech Accessories;STKANSON
18/11/2022;11 Pro Max Protective Glass;TXTA;SA-202282156-TXTA;0.0003;18;5;13;5;8;0.7222;8;0.3846;0.2778;0.0003;Castify;Tech Accessories;STKANSON
19/11/2022;iPhone 11 Pro Max Phone and Protective Glass;TXTA;SA-202282157-TXTA;0.0003;20;5;15;6;9;0.75;9;0.3333;0.25;0.0004;Temu;Tech Accessories;STKEVON
19/11/2022;iPhone X Protective Glass;TXTA;SA-202282158-TXTA;0.0001;8;2;6;2;4;0.75;4;0.3333;0.25;0.0002;Temu;Tech Accessories;STKYOSEF
19/11/2022;SimpleMobile 1 Month Unlimited;WIRLSVS;SA-202282159-WIRLSVS;0.0008;52;46;6;3;4;0.1202;4;7.32;0.8798;0.0002;SimpleMobile;Wireless Service;STKANSON
19/11/2022;H20 4 Month 6 GB;WIRLSVS;SA-202282160-WIRLSVS;0.0018;110;55;55;22;33;0.4983;33;1.0069;0.5017;0.0015;H20;Wireless Service;STKANSON
19/11/2022;UltraMobile Flex 4 Month;WIRLSVS;SA-202282161-WIRLSVS;0.0009;55;37;18;7;11;0.3309;11;2.022;0.6691;0.0005;UltraMobile;Wireless Service;STKANSON
19/11/2022;H20 2 Month 2 GB;WIRLSVS;SA-202282162-WIRLSVS;0.0007;44;38;6;3;4;0.1455;4;5.875;0.8545;0.0002;H20;Wireless Service;STKEVON
19/11/2022;Unblock TV Box;TVBX;SA-202282163-TVBX;0.0026;165;140;25;10;15;0.1515;15;5.6;0.8485;0.0007;Unblock;TV Box;STKYOSEF
19/11/2022;LycaMobile 1 Month 2 GB;WIRLSVS;SA-202282164-WIRLSVS;0.0003;20;10;10;4;6;0.5085;6;0.9666;0.4915;0.0003;LycaMobile;Wireless Service;STKYOSEF
19/11/2022;UltraMobile 1 Year 250 MB;WIRLSVS;SA-202282165-WIRLSVS;0.0023;144;89;56;22;33;0.3854;33;1.5946;0.6146;0.0015;UltraMobile;Wireless Service;STKYOSEF
19/11/2022;SimpleMobile 1 Month Unlimited;WIRLSVS;SA-202282166-WIRLSVS;0.0008;52;46;6;3;4;0.1202;4;7.32;0.8798;0.0002;SimpleMobile;Wireless Service;STKWAN
19/11/2022;UltraMobile 6 Month 250 MB;WIRLSVS;SA-202282167-WIRLSVS;0.0013;79;67;12;5;7;0.157;7;5.371;0.843;0.0003;UltraMobile;Wireless Service;STKWAN
19/11/2022;UltraMobile 1 Month 3 GB;WIRLSVS;SA-202282168-WIRLSVS;0.0004;22;20;2;1;1;0.1017;1;8.8302;0.8983;0.0001;UltraMobile;Wireless Service;STKWAN
19/11/2022;LycaMobile 4 Month 12 GB;WIRLSVS;SA-202282169-WIRLSVS;0.0015;93;45;48;19;29;0.5141;29;0.9452;0.4859;0.0013;LycaMobile;Wireless Service;STKWAN
19/11/2022;UltraMobile 3 Month 2 GB;WIRLSVS;SA-202282170-WIRLSVS;0.0009;56;48;8;3;5;0.1514;5;5.6038;0.8486;0.0002;UltraMobile;Wireless Service;STKYOSEF
19/11/2022;LycaMobile 4 Month 12 GB;WIRLSVS;SA-202282171-WIRLSVS;0.0016;100;48;52;21;31;0.52;31;0.9231;0.48;0.0014;LycaMobile;Wireless Service;STKANSON
19/11/2022;iPhone X Battery Replacement;DVRP;SA-202282172-DVRP;0.001;60;15;45;18;27;0.75;27;0.3333;0.25;0.0012;InCell ;Device Repair;STKEVON
19/11/2022;LycaMobile 1 Month 2 GB;WIRLSVS;SA-202282173-WIRLSVS;0.0003;21;19;2;1;1;0.1133;1;7.8235;0.8867;0.0001;LycaMobile;Wireless Service;STKEVON
19/11/2022;LycaMobile 1 Month 2 GB;WIRLSVS;SA-202282174-WIRLSVS;0.0003;21;19;2;1;1;0.1133;1;7.8235;0.8867;0.0001;LycaMobile;Wireless Service;STKANSON
19/11/2022;Software Service Fee;SFSV;SA-202282175-SFSV;0.0001;5;0;5;2;3;1;3;0;0;0.0001;EY Cell;Software Service;STKYOSEF
19/11/2022;Huawei Screen Repair;DVRP;SA-202282176-DVRP;0.0013;80;40;40;16;24;0.5;24;1;0.5;0.0011;Huawei;Device Repair;STKEVON
19/11/2022;iPhone 14 Pro Phone Case;TXTA;SA-202282177-TXTA;0.0003;20;5;15;6;9;0.75;9;0.3333;0.25;0.0004;Castify;Tech Accessories;STKYOSEF
19/11/2022;iPhone 13 Phone Case;TXTA;SA-202282178-TXTA;0.0003;20;6;14;6;8;0.7;8;0.4286;0.3;0.0004;Castify;Tech Accessories;STKANSON
19/11/2022;iPhone 14 Phone Case;TXTA;SA-202282179-TXTA;0.0003;20;6;4;2;2;0.2;2;1.5;0.3;0.0001;Temu;Tech Accessories;STKEVON
19/11/2022;Earphone Lighting Cable;TXTA;SA-202282180-TXTA;0.0003;20;15;5;2;3;0.25;3;3;0.75;0.0001;Apple;Tech Accessories;STKYOSEF
19/11/2022;Software Service Fee;SFSV;SA-202282181-SFSV;0.0001;5;0;5;2;3;1;3;0;0;0.0001;EY Cell;Software Service;STKANSON
19/11/2022;iPhone X 512 GB;RFBPHN;SA-202282182-RFBPHN;0.0061;380;320;60;24;36;0.1579;36;5.3333;0.8421;0.0016;Apple;Refurbished Phone or Device;STKANSON
20/11/2022;LycaMobile 4 Month Unlimited Plan Prepaid;WIRLSVS;SA-202282183-WIRLSVS;0.0022;140;70;70;28;42;0.5;42;1;0.5;0.0019;LycaMobile;Wireless Service;STKEVON
20/11/2022;LycaMobile 1 Month 15 GB;WIRLSVS;SA-202282184-WIRLSVS;0.0007;41;39;2;1;1;0.0488;1;19.5;0.9512;0.0001;LycaMobile;Wireless Service;STKYOSEF
20/11/2022;Samsung A32 ;NWPHN;SA-202282185-NWPHN;0.0061;380;255;125;50;75;0.3289;75;2.04;0.6711;0.0033;Samsung;Brand New Phone;STKANSON
